Press Enter to quit: NBits: 160 	NErrs: 3 	BER: 1.8750E-02
NBits: 940640 	NErrs: 9443 	BER: 1.0039E-02
NBits: 941120 	NErrs: 9446 	BER: 1.0037E-02
NBits: 943040 	NErrs: 9465 	BER: 1.0037E-02
NBits: 947040 	NErrs: 9495 	BER: 1.0026E-02
NBits: 948000 	NErrs: 9504 	BER: 1.0025E-02
NBits: 949920 	NErrs: 9531 	BER: 1.0033E-02
NBits: 953920 	NErrs: 9572 	BER: 1.0034E-02
NBits: 959840 	NErrs: 9646 	BER: 1.0050E-02
NBits: 963840 	NErrs: 9690 	BER: 1.0054E-02
NBits: 967840 	NErrs: 9735 	BER: 1.0058E-02
NBits: 971840 	NErrs: 9778 	BER: 1.0061E-02
NBits: 973920 	NErrs: 9800 	BER: 1.0062E-02
NBits: 975840 	NErrs: 9815 	BER: 1.0058E-02
NBits: 977280 	NErrs: 9832 	BER: 1.0061E-02
NBits: 979200 	NErrs: 9859 	BER: 1.0068E-02
NBits: 980160 	NErrs: 9869 	BER: 1.0069E-02
NBits: 980640 	NErrs: 9874 	BER: 1.0069E-02
NBits: 981600 	NErrs: 9881 	BER: 1.0066E-02
NBits: 983680 	NErrs: 9900 	BER: 1.0064E-02
NBits: 986560 	NErrs: 9950 	BER: 1.0086E-02
NBits: 988480 	NErrs: 9966 	BER: 1.0082E-02
NBits: 989440 	NErrs: 9980 	BER: 1.0087E-02
NBits: 989920 	NErrs: 9988 	BER: 1.0090E-02
NBits: 991840 	NErrs: 10007 	BER: 1.0089E-02
NBits: 995840 	NErrs: 10051 	BER: 1.0093E-02
NBits: 999840 	NErrs: 10085 	BER: 1.0087E-02
NBits: 1003840 	NErrs: 10134 	BER: 1.0095E-02
NBits: 1005760 	NErrs: 10146 	BER: 1.0088E-02
NBits: 1006560 	NErrs: 10155 	BER: 1.0089E-02
NBits: 1008480 	NErrs: 10170 	BER: 1.0084E-02
NBits: 1012480 	NErrs: 10208 	BER: 1.0082E-02
