Press Enter to quit: NBits: 480 	NErrs: 0 	BER: 0.0000E+00
NBits: 2549280 	NErrs: 488 	BER: 1.9143E-04
NBits: 2550240 	NErrs: 488 	BER: 1.9135E-04
NBits: 2550880 	NErrs: 488 	BER: 1.9131E-04
NBits: 2551040 	NErrs: 488 	BER: 1.9129E-04
NBits: 2551520 	NErrs: 488 	BER: 1.9126E-04
NBits: 2553120 	NErrs: 488 	BER: 1.9114E-04
NBits: 2554560 	NErrs: 488 	BER: 1.9103E-04
NBits: 2556480 	NErrs: 488 	BER: 1.9089E-04
NBits: 2557760 	NErrs: 489 	BER: 1.9118E-04
NBits: 2558720 	NErrs: 489 	BER: 1.9111E-04
NBits: 2560640 	NErrs: 489 	BER: 1.9097E-04
NBits: 2560800 	NErrs: 489 	BER: 1.9096E-04
NBits: 2561760 	NErrs: 489 	BER: 1.9088E-04
NBits: 2562560 	NErrs: 489 	BER: 1.9082E-04
NBits: 2563040 	NErrs: 489 	BER: 1.9079E-04
NBits: 2563360 	NErrs: 489 	BER: 1.9077E-04
NBits: 2564800 	NErrs: 489 	BER: 1.9066E-04
NBits: 2565120 	NErrs: 489 	BER: 1.9063E-04
NBits: 2567040 	NErrs: 490 	BER: 1.9088E-04
NBits: 2568000 	NErrs: 490 	BER: 1.9081E-04
NBits: 2568480 	NErrs: 490 	BER: 1.9077E-04
NBits: 2570240 	NErrs: 491 	BER: 1.9103E-04
NBits: 2570720 	NErrs: 491 	BER: 1.9100E-04
NBits: 2571680 	NErrs: 491 	BER: 1.9093E-04
NBits: 2571840 	NErrs: 491 	BER: 1.9091E-04
NBits: 2572800 	NErrs: 491 	BER: 1.9084E-04
NBits: 2573600 	NErrs: 491 	BER: 1.9078E-04
NBits: 2574560 	NErrs: 491 	BER: 1.9071E-04
NBits: 2575360 	NErrs: 492 	BER: 1.9104E-04
NBits: 2576320 	NErrs: 492 	BER: 1.9097E-04
NBits: 2576800 	NErrs: 492 	BER: 1.9093E-04
NBits: 2578720 	NErrs: 493 	BER: 1.9118E-04
NBits: 2580480 	NErrs: 495 	BER: 1.9182E-04
NBits: 2581440 	NErrs: 495 	BER: 1.9175E-04
NBits: 2582080 	NErrs: 495 	BER: 1.9171E-04
NBits: 2583040 	NErrs: 495 	BER: 1.9163E-04
NBits: 2583520 	NErrs: 495 	BER: 1.9160E-04
NBits: 2583840 	NErrs: 495 	BER: 1.9158E-04
NBits: 2584800 	NErrs: 495 	BER: 1.9150E-04
NBits: 2585760 	NErrs: 495 	BER: 1.9143E-04
NBits: 2585920 	NErrs: 495 	BER: 1.9142E-04
NBits: 2586880 	NErrs: 495 	BER: 1.9135E-04
NBits: 2588800 	NErrs: 495 	BER: 1.9121E-04
NBits: 2589280 	NErrs: 495 	BER: 1.9117E-04
NBits: 2590240 	NErrs: 495 	BER: 1.9110E-04
NBits: 2590880 	NErrs: 495 	BER: 1.9105E-04
NBits: 2591040 	NErrs: 495 	BER: 1.9104E-04
NBits: 2591840 	NErrs: 495 	BER: 1.9098E-04
NBits: 2593280 	NErrs: 495 	BER: 1.9088E-04
NBits: 2594400 	NErrs: 495 	BER: 1.9080E-04
NBits: 2596160 	NErrs: 496 	BER: 1.9105E-04
NBits: 2596640 	NErrs: 496 	BER: 1.9102E-04
NBits: 2597600 	NErrs: 496 	BER: 1.9095E-04
NBits: 2597760 	NErrs: 496 	BER: 1.9093E-04
NBits: 2598720 	NErrs: 496 	BER: 1.9086E-04
NBits: 2599520 	NErrs: 497 	BER: 1.9119E-04
NBits: 2600000 	NErrs: 497 	BER: 1.9115E-04
NBits: 2600960 	NErrs: 497 	BER: 1.9108E-04
NBits: 2601280 	NErrs: 497 	BER: 1.9106E-04
NBits: 2602240 	NErrs: 497 	BER: 1.9099E-04
NBits: 2602880 	NErrs: 497 	BER: 1.9094E-04
NBits: 2603840 	NErrs: 497 	BER: 1.9087E-04
NBits: 2604320 	NErrs: 497 	BER: 1.9084E-04
NBits: 2604640 	NErrs: 497 	BER: 1.9081E-04
NBits: 2606400 	NErrs: 498 	BER: 1.9107E-04
NBits: 2608000 	NErrs: 498 	BER: 1.9095E-04
NBits: 2611520 	NErrs: 498 	BER: 1.9069E-04
NBits: 2613440 	NErrs: 499 	BER: 1.9094E-04
NBits: 2615360 	NErrs: 499 	BER: 1.9080E-04
NBits: 2616320 	NErrs: 499 	BER: 1.9073E-04
NBits: 2618240 	NErrs: 499 	BER: 1.9059E-04
NBits: 2618720 	NErrs: 499 	BER: 1.9055E-04
NBits: 2622080 	NErrs: 499 	BER: 1.9031E-04
NBits: 2625440 	NErrs: 500 	BER: 1.9044E-04
NBits: 2629920 	NErrs: 501 	BER: 1.9050E-04
NBits: 2631840 	NErrs: 502 	BER: 1.9074E-04
NBits: 2632320 	NErrs: 502 	BER: 1.9071E-04
NBits: 2632800 	NErrs: 503 	BER: 1.9105E-04
NBits: 2633760 	NErrs: 503 	BER: 1.9098E-04
NBits: 2634080 	NErrs: 503 	BER: 1.9096E-04
NBits: 2634560 	NErrs: 503 	BER: 1.9092E-04
NBits: 2635680 	NErrs: 503 	BER: 1.9084E-04
NBits: 2637120 	NErrs: 503 	BER: 1.9074E-04
NBits: 2638080 	NErrs: 503 	BER: 1.9067E-04
NBits: 2639200 	NErrs: 503 	BER: 1.9059E-04
NBits: 2640160 	NErrs: 504 	BER: 1.9090E-04
NBits: 2640800 	NErrs: 504 	BER: 1.9085E-04
NBits: 2642240 	NErrs: 504 	BER: 1.9075E-04
NBits: 2643200 	NErrs: 505 	BER: 1.9106E-04
NBits: 2644320 	NErrs: 505 	BER: 1.9098E-04
NBits: 2644800 	NErrs: 505 	BER: 1.9094E-04
NBits: 2645920 	NErrs: 505 	BER: 1.9086E-04
NBits: 2646880 	NErrs: 505 	BER: 1.9079E-04
NBits: 2647520 	NErrs: 505 	BER: 1.9074E-04
NBits: 2648480 	NErrs: 506 	BER: 1.9105E-04
NBits: 2649120 	NErrs: 506 	BER: 1.9101E-04
NBits: 2649280 	NErrs: 506 	BER: 1.9100E-04
NBits: 2650240 	NErrs: 506 	BER: 1.9093E-04
NBits: 2651200 	NErrs: 506 	BER: 1.9086E-04
NBits: 2651360 	NErrs: 506 	BER: 1.9085E-04
NBits: 2654880 	NErrs: 506 	BER: 1.9059E-04
NBits: 2656480 	NErrs: 506 	BER: 1.9048E-04
NBits: 2657440 	NErrs: 506 	BER: 1.9041E-04
NBits: 2658240 	NErrs: 507 	BER: 1.9073E-04
NBits: 2659200 	NErrs: 507 	BER: 1.9066E-04
NBits: 2661120 	NErrs: 507 	BER: 1.9052E-04
NBits: 2663040 	NErrs: 507 	BER: 1.9038E-04
NBits: 2663360 	NErrs: 507 	BER: 1.9036E-04
NBits: 2664320 	NErrs: 507 	BER: 1.9029E-04
NBits: 2665120 	NErrs: 507 	BER: 1.9024E-04
NBits: 2666080 	NErrs: 507 	BER: 1.9017E-04
NBits: 2668000 	NErrs: 507 	BER: 1.9003E-04
NBits: 2669920 	NErrs: 508 	BER: 1.9027E-04
NBits: 2671840 	NErrs: 509 	BER: 1.9051E-04
NBits: 2672800 	NErrs: 509 	BER: 1.9044E-04
NBits: 2674720 	NErrs: 509 	BER: 1.9030E-04
NBits: 2676640 	NErrs: 509 	BER: 1.9016E-04
NBits: 2677920 	NErrs: 509 	BER: 1.9007E-04
NBits: 2679840 	NErrs: 510 	BER: 1.9031E-04
NBits: 2680800 	NErrs: 510 	BER: 1.9024E-04
NBits: 2681760 	NErrs: 510 	BER: 1.9017E-04
NBits: 2682720 	NErrs: 510 	BER: 1.9011E-04
NBits: 2683680 	NErrs: 510 	BER: 1.9004E-04
NBits: 2684160 	NErrs: 510 	BER: 1.9000E-04
NBits: 2685120 	NErrs: 510 	BER: 1.8994E-04
NBits: 2685920 	NErrs: 510 	BER: 1.8988E-04
NBits: 2687520 	NErrs: 510 	BER: 1.8977E-04
NBits: 2691040 	NErrs: 510 	BER: 1.8952E-04
NBits: 2692000 	NErrs: 510 	BER: 1.8945E-04
NBits: 2692640 	NErrs: 510 	BER: 1.8941E-04
NBits: 2693600 	NErrs: 510 	BER: 1.8934E-04
NBits: 2696160 	NErrs: 510 	BER: 1.8916E-04
NBits: 2697760 	NErrs: 510 	BER: 1.8905E-04
NBits: 2698720 	NErrs: 510 	BER: 1.8898E-04
NBits: 2699520 	NErrs: 510 	BER: 1.8892E-04
NBits: 2700000 	NErrs: 510 	BER: 1.8889E-04
NBits: 2702720 	NErrs: 511 	BER: 1.8907E-04
NBits: 2702880 	NErrs: 511 	BER: 1.8906E-04
NBits: 2704800 	NErrs: 511 	BER: 1.8892E-04
NBits: 2706720 	NErrs: 511 	BER: 1.8879E-04
NBits: 2707840 	NErrs: 511 	BER: 1.8871E-04
NBits: 2708000 	NErrs: 511 	BER: 1.8870E-04
NBits: 2708960 	NErrs: 511 	BER: 1.8863E-04
NBits: 2711360 	NErrs: 511 	BER: 1.8847E-04
NBits: 2712320 	NErrs: 511 	BER: 1.8840E-04
NBits: 2713120 	NErrs: 511 	BER: 1.8834E-04
NBits: 2714080 	NErrs: 511 	BER: 1.8828E-04
NBits: 2714560 	NErrs: 511 	BER: 1.8824E-04
NBits: 2714880 	NErrs: 512 	BER: 1.8859E-04
NBits: 2715840 	NErrs: 512 	BER: 1.8852E-04
NBits: 2716800 	NErrs: 512 	BER: 1.8846E-04
NBits: 2716960 	NErrs: 512 	BER: 1.8845E-04
NBits: 2719520 	NErrs: 512 	BER: 1.8827E-04
NBits: 2720320 	NErrs: 512 	BER: 1.8821E-04
NBits: 2722080 	NErrs: 512 	BER: 1.8809E-04
NBits: 2724960 	NErrs: 514 	BER: 1.8863E-04
NBits: 2727200 	NErrs: 514 	BER: 1.8847E-04
NBits: 2728160 	NErrs: 514 	BER: 1.8841E-04
NBits: 2728960 	NErrs: 514 	BER: 1.8835E-04
NBits: 2729920 	NErrs: 514 	BER: 1.8828E-04
NBits: 2731840 	NErrs: 514 	BER: 1.8815E-04
NBits: 2732320 	NErrs: 514 	BER: 1.8812E-04
NBits: 2733280 	NErrs: 514 	BER: 1.8805E-04
NBits: 2734080 	NErrs: 514 	BER: 1.8800E-04
NBits: 2735520 	NErrs: 514 	BER: 1.8790E-04
NBits: 2736480 	NErrs: 514 	BER: 1.8783E-04
NBits: 2737440 	NErrs: 514 	BER: 1.8777E-04
NBits: 2738400 	NErrs: 515 	BER: 1.8807E-04
NBits: 2739200 	NErrs: 515 	BER: 1.8801E-04
NBits: 2740160 	NErrs: 515 	BER: 1.8795E-04
NBits: 2740800 	NErrs: 515 	BER: 1.8790E-04
NBits: 2741760 	NErrs: 515 	BER: 1.8784E-04
NBits: 2742240 	NErrs: 515 	BER: 1.8780E-04
NBits: 2743200 	NErrs: 515 	BER: 1.8774E-04
NBits: 2744160 	NErrs: 515 	BER: 1.8767E-04
NBits: 2745120 	NErrs: 515 	BER: 1.8761E-04
NBits: 2745920 	NErrs: 515 	BER: 1.8755E-04
NBits: 2746400 	NErrs: 515 	BER: 1.8752E-04
NBits: 2747360 	NErrs: 515 	BER: 1.8745E-04
NBits: 2747680 	NErrs: 515 	BER: 1.8743E-04
NBits: 2748640 	NErrs: 515 	BER: 1.8737E-04
NBits: 2749600 	NErrs: 515 	BER: 1.8730E-04
NBits: 2749760 	NErrs: 515 	BER: 1.8729E-04
NBits: 2750720 	NErrs: 515 	BER: 1.8722E-04
NBits: 2751520 	NErrs: 515 	BER: 1.8717E-04
NBits: 2753120 	NErrs: 515 	BER: 1.8706E-04
NBits: 2754080 	NErrs: 515 	BER: 1.8700E-04
NBits: 2754880 	NErrs: 515 	BER: 1.8694E-04
NBits: 2755360 	NErrs: 515 	BER: 1.8691E-04
NBits: 2756480 	NErrs: 515 	BER: 1.8683E-04
NBits: 2757440 	NErrs: 515 	BER: 1.8677E-04
NBits: 2758240 	NErrs: 515 	BER: 1.8671E-04
NBits: 2760960 	NErrs: 515 	BER: 1.8653E-04
NBits: 2764320 	NErrs: 515 	BER: 1.8630E-04
NBits: 2766240 	NErrs: 515 	BER: 1.8617E-04
NBits: 2768320 	NErrs: 516 	BER: 1.8639E-04
NBits: 2771680 	NErrs: 516 	BER: 1.8617E-04
NBits: 2771840 	NErrs: 516 	BER: 1.8616E-04
NBits: 2772800 	NErrs: 516 	BER: 1.8609E-04
NBits: 2775360 	NErrs: 517 	BER: 1.8628E-04
NBits: 2776320 	NErrs: 517 	BER: 1.8622E-04
NBits: 2778240 	NErrs: 517 	BER: 1.8609E-04
NBits: 2779840 	NErrs: 518 	BER: 1.8634E-04
NBits: 2780480 	NErrs: 518 	BER: 1.8630E-04
NBits: 2781440 	NErrs: 518 	BER: 1.8623E-04
NBits: 2782560 	NErrs: 518 	BER: 1.8616E-04
NBits: 2784960 	NErrs: 518 	BER: 1.8600E-04
NBits: 2785120 	NErrs: 518 	BER: 1.8599E-04
NBits: 2786720 	NErrs: 520 	BER: 1.8660E-04
NBits: 2787680 	NErrs: 520 	BER: 1.8654E-04
NBits: 2788480 	NErrs: 521 	BER: 1.8684E-04
NBits: 2789440 	NErrs: 521 	BER: 1.8678E-04
NBits: 2790240 	NErrs: 522 	BER: 1.8708E-04
NBits: 2791200 	NErrs: 522 	BER: 1.8702E-04
NBits: 2791840 	NErrs: 522 	BER: 1.8697E-04
NBits: 2792800 	NErrs: 522 	BER: 1.8691E-04
NBits: 2793600 	NErrs: 522 	BER: 1.8686E-04
NBits: 2794080 	NErrs: 522 	BER: 1.8682E-04
NBits: 2795360 	NErrs: 522 	BER: 1.8674E-04
NBits: 2796800 	NErrs: 522 	BER: 1.8664E-04
NBits: 2796960 	NErrs: 522 	BER: 1.8663E-04
NBits: 2798400 	NErrs: 522 	BER: 1.8654E-04
NBits: 2800480 	NErrs: 522 	BER: 1.8640E-04
NBits: 2803040 	NErrs: 522 	BER: 1.8623E-04
NBits: 2803840 	NErrs: 522 	BER: 1.8617E-04
NBits: 2804800 	NErrs: 522 	BER: 1.8611E-04
NBits: 2805440 	NErrs: 522 	BER: 1.8607E-04
NBits: 2807200 	NErrs: 522 	BER: 1.8595E-04
NBits: 2809120 	NErrs: 524 	BER: 1.8654E-04
NBits: 2810080 	NErrs: 524 	BER: 1.8647E-04
NBits: 2812000 	NErrs: 524 	BER: 1.8634E-04
NBits: 2812160 	NErrs: 524 	BER: 1.8633E-04
NBits: 2814080 	NErrs: 525 	BER: 1.8656E-04
NBits: 2815200 	NErrs: 525 	BER: 1.8649E-04
NBits: 2816160 	NErrs: 525 	BER: 1.8642E-04
NBits: 2816960 	NErrs: 525 	BER: 1.8637E-04
NBits: 2819840 	NErrs: 525 	BER: 1.8618E-04
NBits: 2821280 	NErrs: 525 	BER: 1.8609E-04
NBits: 2823680 	NErrs: 525 	BER: 1.8593E-04
NBits: 2823840 	NErrs: 525 	BER: 1.8592E-04
NBits: 2824800 	NErrs: 525 	BER: 1.8585E-04
NBits: 2825440 	NErrs: 525 	BER: 1.8581E-04
NBits: 2826400 	NErrs: 525 	BER: 1.8575E-04
NBits: 2827200 	NErrs: 525 	BER: 1.8570E-04
NBits: 2828160 	NErrs: 525 	BER: 1.8563E-04
NBits: 2832320 	NErrs: 525 	BER: 1.8536E-04
NBits: 2833280 	NErrs: 527 	BER: 1.8600E-04
NBits: 2835680 	NErrs: 528 	BER: 1.8620E-04
NBits: 2836640 	NErrs: 528 	BER: 1.8614E-04
NBits: 2837440 	NErrs: 528 	BER: 1.8608E-04
NBits: 2838400 	NErrs: 528 	BER: 1.8602E-04
NBits: 2838880 	NErrs: 528 	BER: 1.8599E-04
NBits: 2840800 	NErrs: 529 	BER: 1.8622E-04
NBits: 2841760 	NErrs: 529 	BER: 1.8615E-04
NBits: 2842240 	NErrs: 529 	BER: 1.8612E-04
NBits: 2844160 	NErrs: 529 	BER: 1.8600E-04
NBits: 2844320 	NErrs: 529 	BER: 1.8598E-04
NBits: 2844800 	NErrs: 529 	BER: 1.8595E-04
NBits: 2845760 	NErrs: 529 	BER: 1.8589E-04
NBits: 2845920 	NErrs: 529 	BER: 1.8588E-04
NBits: 2846880 	NErrs: 529 	BER: 1.8582E-04
NBits: 2847840 	NErrs: 529 	BER: 1.8575E-04
NBits: 2848000 	NErrs: 529 	BER: 1.8574E-04
NBits: 2848960 	NErrs: 529 	BER: 1.8568E-04
NBits: 2850880 	NErrs: 529 	BER: 1.8556E-04
NBits: 2851360 	NErrs: 529 	BER: 1.8553E-04
NBits: 2852320 	NErrs: 529 	BER: 1.8546E-04
NBits: 2852800 	NErrs: 529 	BER: 1.8543E-04
NBits: 2854720 	NErrs: 529 	BER: 1.8531E-04
NBits: 2854880 	NErrs: 529 	BER: 1.8530E-04
NBits: 2855840 	NErrs: 529 	BER: 1.8523E-04
NBits: 2859200 	NErrs: 529 	BER: 1.8502E-04
NBits: 2860000 	NErrs: 529 	BER: 1.8497E-04
NBits: 2860480 	NErrs: 529 	BER: 1.8493E-04
NBits: 2861440 	NErrs: 529 	BER: 1.8487E-04
NBits: 2861600 	NErrs: 529 	BER: 1.8486E-04
NBits: 2863520 	NErrs: 529 	BER: 1.8474E-04
NBits: 2864480 	NErrs: 529 	BER: 1.8468E-04
NBits: 2865120 	NErrs: 529 	BER: 1.8463E-04
NBits: 2866080 	NErrs: 530 	BER: 1.8492E-04
NBits: 2866560 	NErrs: 530 	BER: 1.8489E-04
NBits: 2868480 	NErrs: 530 	BER: 1.8477E-04
NBits: 2870240 	NErrs: 530 	BER: 1.8465E-04
NBits: 2871200 	NErrs: 530 	BER: 1.8459E-04
NBits: 2871840 	NErrs: 530 	BER: 1.8455E-04
NBits: 2873760 	NErrs: 531 	BER: 1.8478E-04
NBits: 2876160 	NErrs: 531 	BER: 1.8462E-04
NBits: 2876640 	NErrs: 531 	BER: 1.8459E-04
NBits: 2876960 	NErrs: 531 	BER: 1.8457E-04
NBits: 2877920 	NErrs: 531 	BER: 1.8451E-04
NBits: 2879520 	NErrs: 531 	BER: 1.8441E-04
NBits: 2880800 	NErrs: 532 	BER: 1.8467E-04
NBits: 2882560 	NErrs: 533 	BER: 1.8491E-04
NBits: 2884160 	NErrs: 533 	BER: 1.8480E-04
NBits: 2885920 	NErrs: 534 	BER: 1.8504E-04
NBits: 2886400 	NErrs: 534 	BER: 1.8501E-04
NBits: 2887360 	NErrs: 534 	BER: 1.8494E-04
NBits: 2887680 	NErrs: 534 	BER: 1.8492E-04
NBits: 2891520 	NErrs: 537 	BER: 1.8572E-04
NBits: 2892640 	NErrs: 537 	BER: 1.8564E-04
NBits: 2894240 	NErrs: 540 	BER: 1.8658E-04
NBits: 2894400 	NErrs: 540 	BER: 1.8657E-04
NBits: 2895360 	NErrs: 540 	BER: 1.8651E-04
NBits: 2896000 	NErrs: 540 	BER: 1.8646E-04
NBits: 2896960 	NErrs: 540 	BER: 1.8640E-04
NBits: 2897920 	NErrs: 540 	BER: 1.8634E-04
NBits: 2898880 	NErrs: 540 	BER: 1.8628E-04
NBits: 2900480 	NErrs: 540 	BER: 1.8618E-04
NBits: 2902400 	NErrs: 540 	BER: 1.8605E-04
NBits: 2903040 	NErrs: 540 	BER: 1.8601E-04
NBits: 2904000 	NErrs: 540 	BER: 1.8595E-04
NBits: 2904640 	NErrs: 540 	BER: 1.8591E-04
NBits: 2905600 	NErrs: 540 	BER: 1.8585E-04
NBits: 2908000 	NErrs: 540 	BER: 1.8569E-04
NBits: 2908960 	NErrs: 540 	BER: 1.8563E-04
NBits: 2909760 	NErrs: 540 	BER: 1.8558E-04
NBits: 2910720 	NErrs: 540 	BER: 1.8552E-04
NBits: 2911360 	NErrs: 540 	BER: 1.8548E-04
NBits: 2912320 	NErrs: 540 	BER: 1.8542E-04
NBits: 2913440 	NErrs: 540 	BER: 1.8535E-04
NBits: 2913600 	NErrs: 540 	BER: 1.8534E-04
NBits: 2914560 	NErrs: 540 	BER: 1.8528E-04
NBits: 2915200 	NErrs: 540 	BER: 1.8524E-04
NBits: 2916640 	NErrs: 540 	BER: 1.8514E-04
NBits: 2916960 	NErrs: 541 	BER: 1.8547E-04
NBits: 2917440 	NErrs: 541 	BER: 1.8544E-04
NBits: 2918400 	NErrs: 541 	BER: 1.8538E-04
NBits: 2918720 	NErrs: 541 	BER: 1.8536E-04
NBits: 2919200 	NErrs: 541 	BER: 1.8532E-04
NBits: 2920160 	NErrs: 541 	BER: 1.8526E-04
NBits: 2920320 	NErrs: 541 	BER: 1.8525E-04
NBits: 2921280 	NErrs: 541 	BER: 1.8519E-04
NBits: 2922080 	NErrs: 541 	BER: 1.8514E-04
NBits: 2923680 	NErrs: 541 	BER: 1.8504E-04
NBits: 2925440 	NErrs: 541 	BER: 1.8493E-04
NBits: 2926400 	NErrs: 541 	BER: 1.8487E-04
NBits: 2926880 	NErrs: 541 	BER: 1.8484E-04
NBits: 2930560 	NErrs: 542 	BER: 1.8495E-04
NBits: 2934080 	NErrs: 546 	BER: 1.8609E-04
NBits: 2935040 	NErrs: 547 	BER: 1.8637E-04
NBits: 2936960 	NErrs: 548 	BER: 1.8659E-04
NBits: 2937440 	NErrs: 549 	BER: 1.8690E-04
NBits: 2938400 	NErrs: 549 	BER: 1.8684E-04
NBits: 2939200 	NErrs: 550 	BER: 1.8713E-04
NBits: 2940160 	NErrs: 550 	BER: 1.8706E-04
NBits: 2940640 	NErrs: 550 	BER: 1.8703E-04
NBits: 2942560 	NErrs: 551 	BER: 1.8725E-04
NBits: 2944800 	NErrs: 553 	BER: 1.8779E-04
NBits: 2946400 	NErrs: 555 	BER: 1.8837E-04
NBits: 2947360 	NErrs: 556 	BER: 1.8864E-04
NBits: 2948000 	NErrs: 556 	BER: 1.8860E-04
NBits: 2948960 	NErrs: 556 	BER: 1.8854E-04
NBits: 2950880 	NErrs: 556 	BER: 1.8842E-04
NBits: 2951520 	NErrs: 557 	BER: 1.8872E-04
NBits: 2952960 	NErrs: 557 	BER: 1.8862E-04
NBits: 2954880 	NErrs: 557 	BER: 1.8850E-04
NBits: 2955840 	NErrs: 557 	BER: 1.8844E-04
NBits: 2957600 	NErrs: 557 	BER: 1.8833E-04
NBits: 2960000 	NErrs: 557 	BER: 1.8818E-04
NBits: 2961440 	NErrs: 557 	BER: 1.8808E-04
NBits: 2962400 	NErrs: 557 	BER: 1.8802E-04
NBits: 2963360 	NErrs: 557 	BER: 1.8796E-04
NBits: 2964800 	NErrs: 558 	BER: 1.8821E-04
NBits: 2965760 	NErrs: 558 	BER: 1.8815E-04
NBits: 2966720 	NErrs: 558 	BER: 1.8809E-04
NBits: 2967680 	NErrs: 558 	BER: 1.8803E-04
NBits: 2968480 	NErrs: 558 	BER: 1.8797E-04
NBits: 2970080 	NErrs: 558 	BER: 1.8787E-04
NBits: 2971840 	NErrs: 559 	BER: 1.8810E-04
NBits: 2972800 	NErrs: 560 	BER: 1.8837E-04
NBits: 2973600 	NErrs: 560 	BER: 1.8832E-04
NBits: 2975360 	NErrs: 560 	BER: 1.8821E-04
NBits: 2976320 	NErrs: 560 	BER: 1.8815E-04
NBits: 2977120 	NErrs: 560 	BER: 1.8810E-04
NBits: 2978080 	NErrs: 560 	BER: 1.8804E-04
NBits: 2979040 	NErrs: 560 	BER: 1.8798E-04
NBits: 2980000 	NErrs: 560 	BER: 1.8792E-04
NBits: 2982560 	NErrs: 560 	BER: 1.8776E-04
NBits: 2983520 	NErrs: 560 	BER: 1.8770E-04
NBits: 2985920 	NErrs: 561 	BER: 1.8788E-04
NBits: 2987520 	NErrs: 561 	BER: 1.8778E-04
NBits: 2987680 	NErrs: 561 	BER: 1.8777E-04
NBits: 2988160 	NErrs: 561 	BER: 1.8774E-04
NBits: 2989280 	NErrs: 562 	BER: 1.8801E-04
NBits: 2990240 	NErrs: 562 	BER: 1.8794E-04
NBits: 2991040 	NErrs: 563 	BER: 1.8823E-04
NBits: 2991520 	NErrs: 563 	BER: 1.8820E-04
NBits: 2992480 	NErrs: 563 	BER: 1.8814E-04
NBits: 2992640 	NErrs: 563 	BER: 1.8813E-04
NBits: 2992800 	NErrs: 563 	BER: 1.8812E-04
NBits: 2994240 	NErrs: 563 	BER: 1.8803E-04
NBits: 2996160 	NErrs: 563 	BER: 1.8791E-04
NBits: 2997920 	NErrs: 563 	BER: 1.8780E-04
NBits: 3001280 	NErrs: 563 	BER: 1.8759E-04
NBits: 3003680 	NErrs: 565 	BER: 1.8810E-04
NBits: 3004640 	NErrs: 565 	BER: 1.8804E-04
NBits: 3005600 	NErrs: 565 	BER: 1.8798E-04
NBits: 3007520 	NErrs: 566 	BER: 1.8819E-04
NBits: 3008000 	NErrs: 566 	BER: 1.8816E-04
NBits: 3009760 	NErrs: 566 	BER: 1.8805E-04
NBits: 3010240 	NErrs: 566 	BER: 1.8802E-04
NBits: 3011200 	NErrs: 566 	BER: 1.8796E-04
NBits: 3011840 	NErrs: 567 	BER: 1.8826E-04
NBits: 3014720 	NErrs: 567 	BER: 1.8808E-04
NBits: 3015200 	NErrs: 567 	BER: 1.8805E-04
NBits: 3016160 	NErrs: 567 	BER: 1.8799E-04
NBits: 3018080 	NErrs: 568 	BER: 1.8820E-04
NBits: 3018720 	NErrs: 569 	BER: 1.8849E-04
NBits: 3019680 	NErrs: 570 	BER: 1.8876E-04
NBits: 3022080 	NErrs: 570 	BER: 1.8861E-04
NBits: 3023040 	NErrs: 571 	BER: 1.8888E-04
NBits: 3023680 	NErrs: 571 	BER: 1.8884E-04
NBits: 3023840 	NErrs: 571 	BER: 1.8883E-04
NBits: 3024960 	NErrs: 572 	BER: 1.8909E-04
NBits: 3025920 	NErrs: 572 	BER: 1.8903E-04
NBits: 3026880 	NErrs: 572 	BER: 1.8897E-04
NBits: 3028960 	NErrs: 575 	BER: 1.8983E-04
NBits: 3029920 	NErrs: 576 	BER: 1.9010E-04
NBits: 3030560 	NErrs: 576 	BER: 1.9006E-04
NBits: 3031520 	NErrs: 576 	BER: 1.9000E-04
NBits: 3032160 	NErrs: 576 	BER: 1.8996E-04
NBits: 3032320 	NErrs: 576 	BER: 1.8995E-04
NBits: 3033280 	NErrs: 576 	BER: 1.8989E-04
NBits: 3033920 	NErrs: 576 	BER: 1.8985E-04
NBits: 3034080 	NErrs: 576 	BER: 1.8984E-04
NBits: 3034560 	NErrs: 576 	BER: 1.8981E-04
NBits: 3035520 	NErrs: 577 	BER: 1.9008E-04
NBits: 3035680 	NErrs: 577 	BER: 1.9007E-04
NBits: 3036640 	NErrs: 578 	BER: 1.9034E-04
NBits: 3037120 	NErrs: 578 	BER: 1.9031E-04
NBits: 3037920 	NErrs: 578 	BER: 1.9026E-04
NBits: 3039040 	NErrs: 579 	BER: 1.9052E-04
NBits: 3039200 	NErrs: 579 	BER: 1.9051E-04
NBits: 3039680 	NErrs: 579 	BER: 1.9048E-04
NBits: 3040800 	NErrs: 579 	BER: 1.9041E-04
NBits: 3041760 	NErrs: 579 	BER: 1.9035E-04
NBits: 3042400 	NErrs: 579 	BER: 1.9031E-04
NBits: 3042560 	NErrs: 579 	BER: 1.9030E-04
NBits: 3043520 	NErrs: 580 	BER: 1.9057E-04
NBits: 3044480 	NErrs: 580 	BER: 1.9051E-04
NBits: 3044640 	NErrs: 580 	BER: 1.9050E-04
NBits: 3048000 	NErrs: 580 	BER: 1.9029E-04
NBits: 3051200 	NErrs: 580 	BER: 1.9009E-04
NBits: 3051520 	NErrs: 580 	BER: 1.9007E-04
NBits: 3052480 	NErrs: 580 	BER: 1.9001E-04
NBits: 3054880 	NErrs: 580 	BER: 1.8986E-04
NBits: 3055680 	NErrs: 581 	BER: 1.9014E-04
NBits: 3056640 	NErrs: 581 	BER: 1.9008E-04
NBits: 3057600 	NErrs: 581 	BER: 1.9002E-04
NBits: 3058240 	NErrs: 581 	BER: 1.8998E-04
